post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1212376328842988	2016-11-07T12:51:35+0000	"No ano passado, criamos a Spcine, empresa de cinema e audiovisual de S\u00e3o Paulo. Uma de suas v\u00e1rias frentes de trabalho (S\u00e3o Paulo Film Commission) tem a ver com a desburocratiza\u00e7\u00e3o dos pedidos de autoriza\u00e7\u00e3o para filmagens em espa\u00e7os p\u00fablicos. O resultado est\u00e1 a\u00ed."	3903	0	278
904277726319518_1210463772367577	2016-11-05T14:00:36+0000	"Mesmo tendo reestruturado todas as carreiras da prefeitura, garantindo o poder de compra dos servidores, comprometimento da receita l\u00edquida do munic\u00edpio de S\u00e3o Paulo com a folha de pagamento do funcionalismo \u00e9 o menor dentre todas as capitais, mostra boletim do Tesouro Nacional. Por outro lado, S\u00e3o Paulo aparece ainda no boletim como a mais endividada entre as capitais. Com dados do final de 2015, o boletim n\u00e3o considerou a negocia\u00e7\u00e3o da d\u00edvida da prefeitura com a Uni\u00e3o. Em fevereiro, S\u00e3o Paulo conseguiu reduzir o saldo devedor de R$ 74 bilh\u00f5es para R$ 27,5 bilh\u00f5es. Infelizmente o Estad\u00e3o escolheu para manchete a not\u00edcia defasada e ruim e n\u00e3o a boa nova. As contas da prefeitura est\u00e3o no seu melhor momento em mais de 20 anos. Por isso obtivemos o grau de investimento da ag\u00eancia de risco Fitch, not\u00edcia, ali\u00e1s, que o Estad\u00e3o nunca deu.\nhttps://goo.gl/c9YS5I"	5726	297	874
904277726319518_1207539685993319	2016-11-02T01:18:58+0000	"Mais Choro"	1874	2	218
904277726319518_1207490279331593	2016-11-02T00:06:17+0000	"Choro no Nassif"	2651	5	358
904277726319518_1204245326322755	2016-10-29T12:51:41+0000	"Al\u00e9m de salvar vidas e melhorar a fluidez no tr\u00e2nsito, a redu\u00e7\u00e3o da velocidade tamb\u00e9m gera um impacto positivo na rede de sa\u00fade, pela economia em gastos hospitalares. Levantamento recente aponta queda de 28% na interna\u00e7\u00e3o de v\u00edtimas de acidentes de tr\u00e2nsito de 2013 pra c\u00e1, que permitiu que fossem liberados 147 leitos por dia, o que equivale a um hospital de pequeno porte."	8625	5	1599
904277726319518_1203280286419259	2016-10-28T20:17:14+0000	"Nesta semana, tive o prazer de almo\u00e7ar com o grande fil\u00f3sofo italiano Antonio Negri."	3835	3	62
904277726319518_1202720559808565	2016-10-27T20:36:09+0000	"H\u00e1 exatamente um ano, eu lan\u00e7ava esta p\u00e1gina no Facebook com o intuito de criar mais um canal de comunica\u00e7\u00e3o que contribu\u00edsse para um debate franco e democr\u00e1tico sobre a cidade de S\u00e3o Paulo. Hoje j\u00e1 s\u00e3o mais de 286 mil pessoas que curtem esta p\u00e1gina. Agrade\u00e7o a todos pela intera\u00e7\u00e3o, pelas mensagens carinhosas, pelas cr\u00edticas construtivas. Sempre que posso, acompanho atentamente seus coment\u00e1rios. \u00c9 muito bom estar em contato, ainda que virtual, com cada um de voc\u00eas. Um grande abra\u00e7o!"	14182	3	75
904277726319518_1195954583818496	2016-10-20T18:01:23+0000	"Solu\u00e7\u00e3o Salom\u00f4nica: \nBom trabalho da Prefeitura em exigir a reposi\u00e7\u00e3o do estoque de terra destinado a habita\u00e7\u00e3o de interesse social de \u00e1rea ocupada irregularmente pelo Templo de Salom\u00e3o.\nhttps://goo.gl/IYldZd"	5580	46	769
904277726319518_1195709170509704	2016-10-20T11:22:34+0000	"Sempre defendi a tese de que uma maior efetividade de programas de apoio a usu\u00e1rios de crack em situa\u00e7\u00e3o de rua, como o \"De Bra\u00e7os Abertos\", dependia do combate ao tr\u00e1fico e, isso, dependia do combate \u00e0 corrup\u00e7\u00e3o policial. Eis a prova:\nhttps://goo.gl/3of8dd"	6175	219	1006
904277726319518_1193956854018269	2016-10-18T13:38:07+0000	"Pessoal, estou passando aqui pra pedir a ajudar de voc\u00eas. A mudan\u00e7a de lei das campanhas eleitorais fez com que o tempo e os recursos das campanhas ficassem muito menores. A luta para que isso acontecesse foi nossa, e, finalmente, conseguimos excluir o financiamento das empresas da vida eleitoral.\nVoc\u00ea pode contribuir com qualquer valor em -> https://doacoes.haddadsp.com.br/inicio\nContudo, ao excluir esse tipo de financiamento, conseguir dinheiro para as campanhas se tornou uma \u00e1rdua batalha, e \u00e9 por isso que eu preciso de voc\u00ea.\nPara honrar nossos compromissos com quem trabalhou duro em nossa campanha, a sua ajuda \u00e9 muito importante, e \u00e9 com ela que vamos seguir em frente e continuar debatendo a cidade e o Pa\u00eds que queremos construir."	6775	247	4335
904277726319518_1192150880865533	2016-10-16T16:13:22+0000	"Cooperifa Jd S\u00e3o Lu\u00eds"	2711	3	227
904277726319518_1192146920865929	2016-10-16T16:04:45+0000	"Contribui\u00e7\u00e3o ao debate sobre a reforma do Ensino M\u00e9dio no Brasil, em apoio aos milhares de estudantes que est\u00e3o mobilizados na luta por uma educa\u00e7\u00e3o de qualidade em nosso pa\u00eds."	5126	2	538
904277726319518_1189120051168616	2016-10-13T15:09:29+0000	"Especialistas e entidades ligadas \u00e0s pol\u00edticas de drogas lan\u00e7aram carta em defesa do nosso programa De Bra\u00e7os Abertos."	2014	17	0
904277726319518_1187494167997871	2016-10-11T20:59:18+0000	"Tico Santa Cruz em Sampa"	4419	44	672
904277726319518_1185647398182548	2016-10-09T20:20:53+0000	"Obrigado, S\u00e3o Paulo!\n\n(Foto: M\u00eddia Ninja)"	23812	15	1458
904277726319518_1185603661520255	2016-10-09T19:36:00+0000	"Beat box do Rhino no mirante 9  de julho"	3526	6	169
904277726319518_1185549461525675	2016-10-09T18:46:30+0000	"Obrigado, S\u00e3o Paulo!\n\n(Foto: M\u00eddia Ninja)"	38414	29	6176
904277726319518_1183109338436354	2016-10-06T21:05:03+0000	"Mexendo no Facebook, eu vi que existe um evento chamado \"Valeu, Haddad\" (que voc\u00ea pode ver nesse link aqui: http://bit.ly/ValeuHaddad).\nNa terceira mensagem que eu vi j\u00e1 me decidi: domingo estarei l\u00e1!\nTe encontro na Av. Paulista, ao meio-dia!"	37306	78	7051
904277726319518_1182888655125089	2016-10-06T18:34:45+0000	"Hoje, no Bom Dia Brasil, a OAB, que havia entrado com uma a\u00e7\u00e3o contra a redu\u00e7\u00e3o da velocidade m\u00e1xima nas marginais, diante das evid\u00eancias, se manifestou favor\u00e1vel \u00e0 medida. Vale assistir ao v\u00eddeo."	20150	31	3848
904277726319518_1182091818538106	2016-10-05T17:05:30+0000	"Hoje, fui a um semin\u00e1rio na PUC. Galera animada. Valeu!"	15887	3	295
904277726319518_1181999298547358	2016-10-05T15:25:18+0000	""	29442	22	764
904277726319518_1181204251960196	2016-10-04T19:43:54+0000	"Mais uma mat\u00e9ria do Estad\u00e3o de hoje: faixas exclusivas aumentaram velocidade do transporte p\u00fablico em 11% e diminu\u00edram emiss\u00f5es de poluentes em 5%.\n\nhttp://noticias.uol.com.br/ultimas-noticias/agencia-estado/2016/10/04/velocidade-cresce-11-e-emissoes-caem-5-com-faixas-de-onibus-em-sp.htm"	8992	68	1101
904277726319518_1180886978658590	2016-10-04T11:56:51+0000	"Hoje no Estad\u00e3o: Mortes no tr\u00e2nsito caem 3 vezes mais na capital paulista. Considerando janeiro a agosto, a queda foi de 16,7% na capital, ante 5,5% no interior. Especialistas apontam redu\u00e7\u00e3o de velocidade."	13971	20	3330
904277726319518_1180022845411670	2016-10-03T17:21:13+0000	"VALEU, S\u00c3O PAULO!\nAgrade\u00e7o imensamente aos paulistanos que votaram em nosso projeto no dia de ontem. Muit\u00edssimo obrigado aos milhares de militantes, estudantes, intelectuais, artistas, movimentos populares etc. pelo apoio dado \u00e0 nossa candidatura ao longo dessa campanha. \u00c9 uma honra governar S\u00e3o Paulo e saio com a sensa\u00e7\u00e3o de dever cumprido. Tenho certeza que estamos deixando um importante legado para o futuro da cidade.\n\nParabenizo o Prefeito eleito Jo\u00e3o Doria Jr. pelo resultado e, conforme falamos por telefone, coloco minha equipe - a come\u00e7ar por mim - \u00e0 inteira disposi\u00e7\u00e3o para fazermos uma transi\u00e7\u00e3o tranquila. Em um pa\u00eds onde a gente v\u00ea as institui\u00e7\u00f5es republicanas fragilizadas, eu penso que n\u00f3s temos que dar o exemplo e fortalec\u00ea-las; e uma das institui\u00e7\u00f5es que eu mais prezo s\u00e3o as transi\u00e7\u00f5es de governo, porque isso revela esp\u00edrito p\u00fablico, respeito \u00e0 democracia, respeito ao resultado das urnas, \u00e0 vontade popular.\n\nA luta por uma S\u00e3o Paulo mais humana, justa e moderna n\u00e3o acaba aqui. Estamos juntos!"	51305	23	4660
904277726319518_1178306748916613	2016-10-02T02:50:00+0000	"\u00daltimos minutos para pedir voto. Deixo este recado para voc\u00eas.\nBoa noite e bom domingo."	4935	19	893
904277726319518_1178580758889212	2016-10-02T02:30:00+0000	"A CIDADE \u00c9 NOSSA\nNosso sonho de felicidade n\u00e3o ser\u00e1 interrompido. A cidade continuar\u00e1 sendo sua, sendo nossa, sendo de todas e todos."	2936	0	748
904277726319518_1178559405558014	2016-10-02T02:00:00+0000	"Tamo Junto?"	12571	18	966
904277726319518_1177165425697412	2016-10-02T01:30:00+0000	"Odair Jos\u00e9 que apoio e m\u00fasica incr\u00edveis! Muito obrigado!"	3152	2	784
904277726319518_1178370055576949	2016-10-02T01:15:00+0000	"Muito legal essa foto que recebi!\nN\u00f3s criamos o Centro Municipal de Ado\u00e7\u00e3o de C\u00e3es e Gatos em janeiro deste ano. L\u00e1 os animais em situa\u00e7\u00e3o de maus-tratos recebem tratamento m\u00e9dico, vacinas e s\u00e3o colocados para ado\u00e7\u00e3o. Vale muito a pena conhecer."	33644	31	35910
904277726319518_1178561752224446	2016-10-02T00:45:01+0000	"Essa foi uma das melhores homenagens que j\u00e1 recebi. Voc\u00eas s\u00e3o incr\u00edveis! Rumo ao 2\u00ba turno!"	18280	17	9308
904277726319518_1178568325557122	2016-10-02T00:25:00+0000	"Tudo que altera a rotina \u00e9 transformador. N\u00f3s quebramos com a mesmice de S\u00e3o Paulo e mudamos a cidade para melhor. Se voc\u00ea tamb\u00e9m pensa diferente, quer inovar e encontrar solu\u00e7\u00f5es que aproximem pessoas, voc\u00ea se alinha ao nosso sonho de cidade. Vem com a gente. Tamo junto?"	2256	0	415
904277726319518_1178563752224246	2016-10-02T00:00:00+0000	"Quem t\u00e1 junto n\u00e3o esconde.\n#EquipeHaddad"	8000	10	1618
904277726319518_1178379775575977	2016-10-01T23:20:00+0000	"\u266a \u266b \u2669 Hoje a vontade do povo \u00e9 que grita #HaddadFica! \u266a \u266b \u2669\n\n#EquipeHaddad"	1400	1	379
904277726319518_1178543115559643	2016-10-01T22:50:12+0000	"No Baixo Augusta com a juventude que pensa diferente e quer continuar transformando S\u00e3o Paulo!"	7788	32	1772
904277726319518_1178524072228214	2016-10-01T22:24:49+0000	"Com voc\u00eas, a gente consegue virar esse jogo. Rumo ao 2\u00ba turno! Vamos ganhar as elei\u00e7\u00f5es!"	5948	4	660
904277726319518_1178346812245940	2016-10-01T21:37:38+0000	"Quando assumi a prefeitura, a sa\u00fade de S\u00e3o Paulo estava numa situa\u00e7\u00e3o muito ruim. Avan\u00e7amos bastante nos \u00faltimos anos, mas ainda h\u00e1 muito a ser feito e o caminho \u00e9 a Rede Hora Certa. Vamos ampliar e investir nesse programa para que pessoas como Maria Irandir consigam receber um tratamento adequado."	929	0	87
904277726319518_1178327705581184	2016-10-01T21:00:00+0000	"Hoje a Ana Estela Haddad est\u00e1 com uma camiseta criada pelos nossos apoiadores que diz \"Eu voto no Haddad, me pergunte por qu\u00ea\". N\u00f3s elencamos 13 motivos. Ficou bem legal. Vamos espalhar essa ideia!"	5233	1	1994
904277726319518_1178320625581892	2016-10-01T20:17:13+0000	"Muito carinho, muita felicidade e respeito pelo Leonardo Boff. Obrigado pelo apoio, meu amigo. Se depender do nosso projeto, S\u00e3o Paulo continuar\u00e1 crescendo e se tornando cada vez mais humana!"	2928	1	780
904277726319518_1178311548916133	2016-10-01T19:30:56+0000	"Hoje foi de dia de Caminhada no Cap\u00e3o Redondo. Agrade\u00e7o imensamente o carinho da regi\u00e3o e a energia incr\u00edvel que estava durante todo o percurso. A onda est\u00e1 formada, vamos virar esse jogo!"	3505	2	143
904277726319518_1177162229031065	2016-10-01T18:45:00+0000	"O que de bom que os meus advers\u00e1rios prop\u00f5em n\u00f3s j\u00e1 fazemos com mais efici\u00eancia, consist\u00eancia e volume. J\u00e1 o que eles prop\u00f5em de novo n\u00e3o \u00e9 bom para S\u00e3o Paulo, como voltar com a velocidade nas vias, trazer a controlar para a cidade ou levar pobres de madrugada para o hospital. S\u00e3o Paulo n\u00e3o \u00e9 para amadores."	987	2	112
904277726319518_1178246252255996	2016-10-01T18:02:36+0000	"Quem faz parte da virada n\u00e3o esconde\n#EquipeHaddad"	2563	1	541
904277726319518_1177500768997211	2016-10-01T17:00:15+0000	"Chico Buarque, Daniela Mercury, Edgard Scandurra, Gregorio Duvivier, Let\u00edcia Sabatella, Z\u00e9lia Duncan, Z\u00e9 Miguel Wisnik, Leoni Oficial, Alessandra Negrini, Marina Person, Laerte Coutinho, Anna Muylaert, OTTO, Andr\u00e9 Abujamra, Cristina Pereira e tantos outros est\u00e3o com a nossa candidatura. Agrade\u00e7o a cada um pelo apoio e reconhecimento, Vamos juntos continuar a transforma\u00e7\u00e3o em S\u00e3o Paulo."	5197	8	2436
904277726319518_1178154435598511	2016-10-01T16:25:10+0000	"O Datafolha errou na v\u00e9spera da elei\u00e7\u00e3o de 2012. Os institutos indicavam que eu n\u00e3o iria para o segundo turno. Com todo respeito que eu tenho aos institutos de pesquisa, eles n\u00e3o acertam todas. Na hora H, n\u00f3s viramos o jogo e ganhamos as elei\u00e7\u00f5es. Desta vez, n\u00e3o vai ser diferente!"	2545	3	534
904277726319518_1176247799122508	2016-10-01T16:00:02+0000	"S\u00e3o 13 horas e a #HoraH da virada est\u00e1 chegando. \nVamos nos mobilizar, converse com 5 pessoas fale da nossa gest\u00e3o. Preciso de voc\u00ea para chegar 2\u00ba turno. No mano a mano, n\u00f3s ganharemos as elei\u00e7\u00f5es."	2320	1	230
904277726319518_1178094218937866	2016-10-01T15:30:00+0000	"Maeve Jinkings deu a letra! Tamo Junto!"	3279	1	377
904277726319518_1178082852272336	2016-10-01T15:02:29+0000	"Sempre trabalhamos por todos, sobretudo para aqueles que mais precisam. \u00c9 faculdade, cinema, LED, pra\u00e7as wi-fi, corredores e faixas exclusivas de \u00f4nibus, descentraliza\u00e7\u00e3o da cultura, creches, hospitais, rede hora certa... Quem olha, quem escuta, quem faz, quem marca presen\u00e7a \u00e9 o 13. Vamos devolver S\u00e3o Paulo para todas as pessoas e n\u00e3o para meia d\u00fazia. Tamo junto?"	1559	0	234
904277726319518_1178043962276225	2016-10-01T14:35:09+0000	"Os corredores de \u00f4nibus e as faixas exclusivas permitiram que as pessoas ganhassem 4 horas a mais por semana. Elas t\u00eam mais tempo para aproveitar a vida. E mais vida para as pessoas \u00e9 mais vida para a cidade. N\u00e3o vamos permitir que a cidade morra. Conto com voc\u00ea amanh\u00e3. Tamo junto?"	1765	2	276
904277726319518_1178031368944151	2016-10-01T14:00:00+0000	"27 motivos para votar em Haddad\n27 motivos para convencer algu\u00e9m \n27 motivos pelos quais S\u00e3o Paulo ficou melhor\n27 motivos para resistir na cidade\n#EquipeHaddad"	6655	11	1489
904277726319518_1178010152279606	2016-10-01T13:18:47+0000	"Em dire\u00e7\u00e3o ao Cap\u00e3o Redondo para a Caminhada. Tamo Junto?"	6010	105	1593
904277726319518_1177994068947881	2016-10-01T13:03:35+0000	"Maria Casadevall tamb\u00e9m est\u00e1 junto na continuidade do nosso projeto de cidade. Obrigado, Maria! O 2\u00ba turno \u00e9 nosso!"	8155	7	1072
904277726319518_1177937925620162	2016-10-01T12:02:26+0000	"Falta pouco para a cidade ser sua. Com o seu apoio, a transforma\u00e7\u00e3o que come\u00e7amos em S\u00e3o Paulo vai continuar. Personalize sua foto de perfil em apoio a nossa candidatura, acesse http://bit.ly/TwibbonHaddad"	2906	5	178
904277726319518_1177927348954553	2016-10-01T11:43:52+0000	""	1678	0	110
904277726319518_1177430642337557	2016-10-01T04:30:01+0000	"N\u00f3s demos alternativas para voc\u00ea ocupar a cidade, o \u00f4nibus 24h foi uma dessas formas. Desde 2015, voc\u00ea j\u00e1 conta com 151 linhas que n\u00f3s implementamos em toda cidade. Boa noite!"	1223	0	156
904277726319518_1177117925702162	2016-10-01T01:00:00+0000	"Mel Lisboa, n\u00f3s queremos que outras pessoas tamb\u00e9m possam ver e viver a cidade. \u00c9 nesse sentido que a nossa gest\u00e3o caminha. Obrigado pelo apoio!"	6533	3	1564
904277726319518_1177503418996946	2016-10-01T00:01:05+0000	"Hoje as pessoas ocupam lugar central no projeto de cidade mais humana e menos ca\u00f3tica. Em uma caminhada de quatro anos, S\u00e3o Paulo assumiu uma nova qualidade ao ter sua l\u00f3gica invertida. A cidade est\u00e1 diferente! E a mudan\u00e7a \u00e9 percept\u00edvel: nas ruas, nas escolas, nas pra\u00e7as, nos bairros, nos \u00f4nibus, nos parques. S\u00e3o Paulo agora respira, vive"	5986	8	902
904277726319518_1177347382345883	2016-09-30T22:45:00+0000	"CAMINHADA DA VIT\u00d3RIA\nHoje, a nossa onda saiu para as ruas em busca da vit\u00f3ria. Hoje, tive a certeza, mais uma vez, de que juntos conseguimos continuar o nosso projeto de transformar a cidade. Vamos colocar isso em pr\u00e1tica, vamos conversar com as pessoas e falar dos nossos in\u00fameros avan\u00e7os. N\u00e3o vamos desistir da cidade!"	2557	4	845
904277726319518_1177313989015889	2016-09-30T21:26:59+0000	"Muito feliz com o apoio do Ziraldo! Meu amigo, obrigado pelo reconhecimento. Estamos juntos para melhorar ainda mais S\u00e3o Paulo! \u00c9 uma honra saber que tem tanta gente boa apoiando o nosso projeto de cidade."	5040	1	1888
904277726319518_1172834736130481	2016-09-30T21:00:00+0000	"Todo avan\u00e7o que tivemos na gest\u00e3o foi gra\u00e7as aos movimentos das mulheres. Assim como fizemos de 2012 a 2016, n\u00f3s vamos cumprir integralmente o programa de 2017 a 2020 que voc\u00eas nos entregaram.  Juntos a gente vai avan\u00e7ar no empoderamento, na igualdade e no combate a viol\u00eancia contra as mulheres."	1188	0	220
904277726319518_1177292009018087	2016-09-30T20:00:02+0000	"Tamo Junto?"	10200	5	3103
904277726319518_1177087045705250	2016-09-30T19:00:30+0000	"A gente quer mudar a vida das pessoas, sobretudo aquelas que n\u00e3o t\u00eam oportunidades. Imagine uma pessoa que foi expulsa de casa, da escola e do mercado de trabalho por causa da sexualidade ou identidade de g\u00eanero. Inaceit\u00e1vel, mas infelizmente ainda \u00e9 uma realidade. N\u00f3s enxergamos essas pessoas e criamos o Transcidadania e outras tantas pol\u00edticas para a popula\u00e7\u00e3o LGBT. Se depender da gente, S\u00e3o Paulo ser\u00e1 cada dia mais humana."	4982	4	3747
